task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
samawah:SAM-RS-L3-011:rs-daily,samawah,SAM-RS-L3-011,line-3 trainset 011,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-012:rs-daily,samawah,SAM-RS-L3-012,line-3 trainset 012,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-013:rs-daily,samawah,SAM-RS-L3-013,line-3 trainset 013,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-014:rs-daily,samawah,SAM-RS-L3-014,line-3 trainset 014,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-015:rs-daily,samawah,SAM-RS-L3-015,line-3 trainset 015,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-016:rs-daily,samawah,SAM-RS-L3-016,line-3 trainset 016,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-017:rs-daily,samawah,SAM-RS-L3-017,line-3 trainset 017,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-018:rs-daily,samawah,SAM-RS-L3-018,line-3 trainset 018,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L3-019:rs-daily,samawah,SAM-RS-L3-019,line-3 trainset 019,rolling-stock,line-3,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
samawah:SAM-RS-L1-001:rs-weekly,samawah,SAM-RS-L1-001,line-1 trainset 001,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-002:rs-weekly,samawah,SAM-RS-L1-002,line-1 trainset 002,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-003:rs-weekly,samawah,SAM-RS-L1-003,line-1 trainset 003,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-004:rs-weekly,samawah,SAM-RS-L1-004,line-1 trainset 004,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-005:rs-weekly,samawah,SAM-RS-L1-005,line-1 trainset 005,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-006:rs-weekly,samawah,SAM-RS-L1-006,line-1 trainset 006,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-007:rs-weekly,samawah,SAM-RS-L1-007,line-1 trainset 007,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-008:rs-weekly,samawah,SAM-RS-L1-008,line-1 trainset 008,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-009:rs-weekly,samawah,SAM-RS-L1-009,line-1 trainset 009,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-010:rs-weekly,samawah,SAM-RS-L1-010,line-1 trainset 010,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-011:rs-weekly,samawah,SAM-RS-L1-011,line-1 trainset 011,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-012:rs-weekly,samawah,SAM-RS-L1-012,line-1 trainset 012,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-013:rs-weekly,samawah,SAM-RS-L1-013,line-1 trainset 013,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-014:rs-weekly,samawah,SAM-RS-L1-014,line-1 trainset 014,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-015:rs-weekly,samawah,SAM-RS-L1-015,line-1 trainset 015,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-016:rs-weekly,samawah,SAM-RS-L1-016,line-1 trainset 016,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-017:rs-weekly,samawah,SAM-RS-L1-017,line-1 trainset 017,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-018:rs-weekly,samawah,SAM-RS-L1-018,line-1 trainset 018,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-019:rs-weekly,samawah,SAM-RS-L1-019,line-1 trainset 019,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-020:rs-weekly,samawah,SAM-RS-L1-020,line-1 trainset 020,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-021:rs-weekly,samawah,SAM-RS-L1-021,line-1 trainset 021,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-022:rs-weekly,samawah,SAM-RS-L1-022,line-1 trainset 022,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-023:rs-weekly,samawah,SAM-RS-L1-023,line-1 trainset 023,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-024:rs-weekly,samawah,SAM-RS-L1-024,line-1 trainset 024,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-025:rs-weekly,samawah,SAM-RS-L1-025,line-1 trainset 025,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-026:rs-weekly,samawah,SAM-RS-L1-026,line-1 trainset 026,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-027:rs-weekly,samawah,SAM-RS-L1-027,line-1 trainset 027,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-028:rs-weekly,samawah,SAM-RS-L1-028,line-1 trainset 028,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-029:rs-weekly,samawah,SAM-RS-L1-029,line-1 trainset 029,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-030:rs-weekly,samawah,SAM-RS-L1-030,line-1 trainset 030,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-031:rs-weekly,samawah,SAM-RS-L1-031,line-1 trainset 031,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-032:rs-weekly,samawah,SAM-RS-L1-032,line-1 trainset 032,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-033:rs-weekly,samawah,SAM-RS-L1-033,line-1 trainset 033,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-034:rs-weekly,samawah,SAM-RS-L1-034,line-1 trainset 034,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-035:rs-weekly,samawah,SAM-RS-L1-035,line-1 trainset 035,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-036:rs-weekly,samawah,SAM-RS-L1-036,line-1 trainset 036,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-037:rs-weekly,samawah,SAM-RS-L1-037,line-1 trainset 037,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
samawah:SAM-RS-L1-038:rs-weekly,samawah,SAM-RS-L1-038,line-1 trainset 038,rolling-stock,line-1,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
