task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
basra:BAS-RS-L1-089:rs-daily,basra,BAS-RS-L1-089,line-1 trainset 089,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-090:rs-daily,basra,BAS-RS-L1-090,line-1 trainset 090,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-091:rs-daily,basra,BAS-RS-L1-091,line-1 trainset 091,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-092:rs-daily,basra,BAS-RS-L1-092,line-1 trainset 092,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-093:rs-daily,basra,BAS-RS-L1-093,line-1 trainset 093,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-094:rs-daily,basra,BAS-RS-L1-094,line-1 trainset 094,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-095:rs-daily,basra,BAS-RS-L1-095,line-1 trainset 095,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-096:rs-daily,basra,BAS-RS-L1-096,line-1 trainset 096,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-097:rs-daily,basra,BAS-RS-L1-097,line-1 trainset 097,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-098:rs-daily,basra,BAS-RS-L1-098,line-1 trainset 098,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-099:rs-daily,basra,BAS-RS-L1-099,line-1 trainset 099,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-100:rs-daily,basra,BAS-RS-L1-100,line-1 trainset 100,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-101:rs-daily,basra,BAS-RS-L1-101,line-1 trainset 101,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-102:rs-daily,basra,BAS-RS-L1-102,line-1 trainset 102,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-103:rs-daily,basra,BAS-RS-L1-103,line-1 trainset 103,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-104:rs-daily,basra,BAS-RS-L1-104,line-1 trainset 104,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-105:rs-daily,basra,BAS-RS-L1-105,line-1 trainset 105,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-106:rs-daily,basra,BAS-RS-L1-106,line-1 trainset 106,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L1-107:rs-daily,basra,BAS-RS-L1-107,line-1 trainset 107,rolling-stock,line-1,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-001:rs-daily,basra,BAS-RS-L2-001,line-2 trainset 001,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-002:rs-daily,basra,BAS-RS-L2-002,line-2 trainset 002,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-003:rs-daily,basra,BAS-RS-L2-003,line-2 trainset 003,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-004:rs-daily,basra,BAS-RS-L2-004,line-2 trainset 004,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-005:rs-daily,basra,BAS-RS-L2-005,line-2 trainset 005,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-006:rs-daily,basra,BAS-RS-L2-006,line-2 trainset 006,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-007:rs-daily,basra,BAS-RS-L2-007,line-2 trainset 007,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-008:rs-daily,basra,BAS-RS-L2-008,line-2 trainset 008,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-009:rs-daily,basra,BAS-RS-L2-009,line-2 trainset 009,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-010:rs-daily,basra,BAS-RS-L2-010,line-2 trainset 010,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-011:rs-daily,basra,BAS-RS-L2-011,line-2 trainset 011,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-012:rs-daily,basra,BAS-RS-L2-012,line-2 trainset 012,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-013:rs-daily,basra,BAS-RS-L2-013,line-2 trainset 013,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-014:rs-daily,basra,BAS-RS-L2-014,line-2 trainset 014,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-015:rs-daily,basra,BAS-RS-L2-015,line-2 trainset 015,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-016:rs-daily,basra,BAS-RS-L2-016,line-2 trainset 016,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-017:rs-daily,basra,BAS-RS-L2-017,line-2 trainset 017,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-018:rs-daily,basra,BAS-RS-L2-018,line-2 trainset 018,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-019:rs-daily,basra,BAS-RS-L2-019,line-2 trainset 019,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-020:rs-daily,basra,BAS-RS-L2-020,line-2 trainset 020,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-021:rs-daily,basra,BAS-RS-L2-021,line-2 trainset 021,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-022:rs-daily,basra,BAS-RS-L2-022,line-2 trainset 022,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-023:rs-daily,basra,BAS-RS-L2-023,line-2 trainset 023,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-024:rs-daily,basra,BAS-RS-L2-024,line-2 trainset 024,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-025:rs-daily,basra,BAS-RS-L2-025,line-2 trainset 025,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-026:rs-daily,basra,BAS-RS-L2-026,line-2 trainset 026,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
basra:BAS-RS-L2-027:rs-daily,basra,BAS-RS-L2-027,line-2 trainset 027,rolling-stock,line-2,rs-daily,daily / each depot return,calendar,"walk-around, wheel/tread visual, doors, HVAC, coupler face, saloon damage, emergency equipment, fault-log download",daily inspection work order,fleet maintenance,opening_date + 1 day,scheduled,routine
