campaign,geography_type,region,country,city,recipient_id,recipient_role,organization,recipient_name,email,official_url,verification_status,last_verified,source_url,notes
marketing/campaigns/west-africa/Guinea/README.md,country,west-africa,Guinea,,uk-embassy-economic-section,Embassy or High Commission of Guinea in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
marketing/campaigns/west-africa/Mali/README.md,country,west-africa,Mali,,transport-ministry,Mali ministry responsible for transport and urban mobility,,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Mali/README.md,country,west-africa,Mali,,climate-energy-authority,"Mali national climate, energy or Green Climate Fund authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Mali/README.md,country,west-africa,Mali,,public-investment-authority,"Mali public investment, planning or finance authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Mali/README.md,country,west-africa,Mali,,uk-embassy-economic-section,Embassy or High Commission of Mali in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
marketing/campaigns/west-africa/Niger/README.md,country,west-africa,Niger,,transport-ministry,Niger ministry responsible for transport and urban mobility,,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Niger/README.md,country,west-africa,Niger,,climate-energy-authority,"Niger national climate, energy or Green Climate Fund authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Niger/README.md,country,west-africa,Niger,,public-investment-authority,"Niger public investment, planning or finance authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Niger/README.md,country,west-africa,Niger,,uk-embassy-economic-section,Embassy or High Commission of Niger in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
marketing/campaigns/west-africa/Nigeria/README.md,country,west-africa,Nigeria,,transport-ministry,Nigeria ministry responsible for transport and urban mobility,,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Nigeria/README.md,country,west-africa,Nigeria,,climate-energy-authority,"Nigeria national climate, energy or Green Climate Fund authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Nigeria/README.md,country,west-africa,Nigeria,,public-investment-authority,"Nigeria public investment, planning or finance authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Nigeria/README.md,country,west-africa,Nigeria,,uk-embassy-economic-section,Embassy or High Commission of Nigeria in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
marketing/campaigns/west-africa/Senegal/README.md,country,west-africa,Senegal,,transport-ministry,Senegal ministry responsible for transport and urban mobility,,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Senegal/README.md,country,west-africa,Senegal,,climate-energy-authority,"Senegal national climate, energy or Green Climate Fund authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Senegal/README.md,country,west-africa,Senegal,,public-investment-authority,"Senegal public investment, planning or finance authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-africa/Senegal/README.md,country,west-africa,Senegal,,uk-embassy-economic-section,Embassy or High Commission of Senegal in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
marketing/campaigns/west-asia/Egypt/README.md,country,west-asia,Egypt,,transport-ministry,Egypt ministry responsible for transport and urban mobility,,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-asia/Egypt/README.md,country,west-asia,Egypt,,climate-energy-authority,"Egypt national climate, energy or Green Climate Fund authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-asia/Egypt/README.md,country,west-asia,Egypt,,public-investment-authority,"Egypt public investment, planning or finance authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-asia/Egypt/README.md,country,west-asia,Egypt,,uk-embassy-economic-section,Embassy or High Commission of Egypt in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
marketing/campaigns/west-asia/Iraq/README.md,country,west-asia,Iraq,,transport-ministry,Iraq ministry responsible for transport and urban mobility,,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-asia/Iraq/README.md,country,west-asia,Iraq,,climate-energy-authority,"Iraq national climate, energy or Green Climate Fund authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-asia/Iraq/README.md,country,west-asia,Iraq,,public-investment-authority,"Iraq public investment, planning or finance authority",,,,,research_required,,,Verify a current official role address before individual outreach.
marketing/campaigns/west-asia/Iraq/README.md,country,west-asia,Iraq,,uk-embassy-economic-section,Embassy or High Commission of Iraq in the United Kingdom — economic section,,,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,research_required,,https://www.gov.uk/government/publications/foreign-embassies-in-the-uk,"Use the current FCDO London Diplomatic List, then verify the mission's economic section."
